state,counts_rn,updated_date,scrape_date
ALABAMA,90722,2025-11-01,2025-11-01
ALASKA,21816,2025-11-01,2025-11-01
AMERICAN SAMOA,148,2025-11-01,2025-11-01
ARIZONA,116239,2025-11-01,2025-11-01
ARKANSAS,49108,2025-11-01,2025-11-01
CALIFORNIA-RN,586792,2025-11-01,2025-11-01
CALIFORNIA-VN (Non-Participating),NA,2025-11-01,2025-11-01
COLORADO,92858,2025-11-01,2025-11-01
CONNECTICUT,82325,2025-11-01,2025-11-01
DELAWARE,18887,2025-11-01,2025-11-01
DISTRICT OF COLUMBIA,48101,2025-11-01,2025-11-01
FLORIDA,388127,2025-11-01,2025-11-01
GEORGIA,148735,2025-11-01,2025-11-01
GUAM,1133,2025-11-01,2025-11-01
HAWAII,33513,2025-11-01,2025-11-01
IDAHO,28092,2025-11-01,2025-11-01
ILLINOIS,251698,2025-11-01,2025-11-01
INDIANA,138945,2025-11-01,2025-11-01
IOWA,58693,2025-11-01,2025-11-01
KANSAS,53748,2025-11-01,2025-11-01
KENTUCKY,79592,2025-11-01,2025-11-01
LOUISIANA-PN (Non-Participating),NA,2025-11-01,2025-11-01
LOUISIANA-RN,68424,2025-11-01,2025-11-01
MAINE,28861,2025-11-01,2025-11-01
MARYLAND,90883,2025-11-01,2025-11-01
MASSACHUSETTS,168668,2025-11-01,2025-11-01
MICHIGAN,181369,2025-11-01,2025-11-01
MINNESOTA,139867,2025-11-01,2025-11-01
MISSISSIPPI,53949,2025-11-01,2025-11-01
MISSOURI,118220,2025-11-01,2025-11-01
MONTANA,26663,2025-11-01,2025-11-01
NEBRASKA,32836,2025-11-01,2025-11-01
NEVADA,62659,2025-11-01,2025-11-01
NEW HAMPSHIRE,27801,2025-11-01,2025-11-01
NEW JERSEY,151525,2025-11-01,2025-11-01
NEW MEXICO,34838,2025-11-01,2025-11-01
NEW YORK,524724,2025-11-01,2025-11-01
NORTH CAROLINA,165620,2025-11-01,2025-11-01
NORTH DAKOTA,17845,2025-11-01,2025-11-01
NORTHERN MARIANA ISLANDS,3995,2025-11-01,2025-11-01
OHIO,239903,2025-11-01,2025-11-01
OKLAHOMA,55952,2025-11-01,2025-11-01
OREGON,91076,2025-11-01,2025-11-01
PENNSYLVANIA,242133,2025-11-01,2025-11-01
RHODE ISLAND,21690,2025-11-01,2025-11-01
SOUTH CAROLINA,89561,2025-11-01,2025-11-01
SOUTH DAKOTA,20285,2025-11-01,2025-11-01
TENNESSEE,118346,2025-11-01,2025-11-01
TEXAS,428887,2025-11-01,2025-11-01
UTAH,46237,2025-11-01,2025-11-01
VERMONT,11595,2025-11-01,2025-11-01
VIRGIN ISLANDS,1201,2025-11-01,2025-11-01
VIRGINIA,123815,2025-11-01,2025-11-01
WASHINGTON,110064,2025-11-01,2025-11-01
WEST VIRGINIA-PN (Non-Participating),NA,2025-11-01,2025-11-01
WEST VIRGINIA-RN,35764,2025-11-01,2025-11-01
WISCONSIN,121273,2025-11-01,2025-11-01
WYOMING,8711,2025-11-01,2025-11-01
TOTALS,5954512,2025-11-01,2025-11-01
