state,counts_rn,updated_date,scrape_date
ALABAMA,90620,2025-12-04,2025-12-04
ALASKA,22093,2025-12-04,2025-12-04
AMERICAN SAMOA,151,2025-12-04,2025-12-04
ARIZONA,116613,2025-12-04,2025-12-04
ARKANSAS,48887,2025-12-04,2025-12-04
CALIFORNIA-RN,589604,2025-12-04,2025-12-04
CALIFORNIA-VN (Non-Participating),NA,2025-12-04,2025-12-04
COLORADO,88549,2025-12-04,2025-12-04
CONNECTICUT,81991,2025-12-04,2025-12-04
DELAWARE,18980,2025-12-04,2025-12-04
DISTRICT OF COLUMBIA,48504,2025-12-04,2025-12-04
FLORIDA,389371,2025-12-04,2025-12-04
GEORGIA,149088,2025-12-04,2025-12-04
GUAM,1150,2025-12-04,2025-12-04
HAWAII,34148,2025-12-04,2025-12-04
IDAHO,28272,2025-12-04,2025-12-04
ILLINOIS,253222,2025-12-04,2025-12-04
INDIANA,126792,2025-12-04,2025-12-04
IOWA,58626,2025-12-04,2025-12-04
KANSAS,53428,2025-12-04,2025-12-04
KENTUCKY,76892,2025-12-04,2025-12-04
LOUISIANA-PN (Non-Participating),NA,2025-12-04,2025-12-04
LOUISIANA-RN,68382,2025-12-04,2025-12-04
MAINE,28759,2025-12-04,2025-12-04
MARYLAND,90686,2025-12-04,2025-12-04
MASSACHUSETTS,169363,2025-12-04,2025-12-04
MICHIGAN,180578,2025-12-04,2025-12-04
MINNESOTA,139131,2025-12-04,2025-12-04
MISSISSIPPI,54033,2025-12-04,2025-12-04
MISSOURI,118472,2025-12-04,2025-12-04
MONTANA,26883,2025-12-04,2025-12-04
NEBRASKA,32921,2025-12-04,2025-12-04
NEVADA,62806,2025-12-04,2025-12-04
NEW HAMPSHIRE,27764,2025-12-04,2025-12-04
NEW JERSEY,152082,2025-12-04,2025-12-04
NEW MEXICO,34614,2025-12-04,2025-12-04
NEW YORK,527600,2025-12-04,2025-12-04
NORTH CAROLINA,164916,2025-12-04,2025-12-04
NORTH DAKOTA,17909,2025-12-04,2025-12-04
NORTHERN MARIANA ISLANDS,3924,2025-12-04,2025-12-04
OHIO,226157,2025-12-04,2025-12-04
OKLAHOMA,56076,2025-12-04,2025-12-04
OREGON,91122,2025-12-04,2025-12-04
PENNSYLVANIA,235532,2025-12-04,2025-12-04
RHODE ISLAND,21778,2025-12-04,2025-12-04
SOUTH CAROLINA,89861,2025-12-04,2025-12-04
SOUTH DAKOTA,20296,2025-12-04,2025-12-04
TENNESSEE,118163,2025-12-04,2025-12-04
TEXAS,427286,2025-12-04,2025-12-04
UTAH,46523,2025-12-04,2025-12-04
VERMONT,11673,2025-12-04,2025-12-04
VIRGIN ISLANDS,1105,2025-12-04,2025-12-04
VIRGINIA,123191,2025-12-04,2025-12-04
WASHINGTON,106932,2025-12-04,2025-12-04
WEST VIRGINIA-PN (Non-Participating),NA,2025-12-04,2025-12-04
WEST VIRGINIA-RN,35850,2025-12-04,2025-12-04
WISCONSIN,121509,2025-12-04,2025-12-04
WYOMING,8730,2025-12-04,2025-12-04
TOTALS,5919588,2025-12-04,2025-12-04
